ID,Date,Element,Data_Value
RSM00020891,2008-10-07,TMIN,-52
RSM00020891,2009-11-04,TMIN,-243
RSM00020891,2009-11-04,TMAX,-95
RSM00020891,2008-07-12,TMAX,60
RSM00020891,2008-07-12,TMIN,44
RSM00020891,2008-03-11,TMIN,-411
RSM00020891,2008-03-11,TMAX,-342
RSM00020891,2007-04-09,TMAX,49
RSM00020891,2007-04-09,TMIN,-18
RSM00020891,2006-12-25,TMIN,-198
RSM00020891,2011-08-31,TMAX,122
RSM00020891,2006-05-01,TMIN,-223
RSM00020891,2015-11-05,TMAX,-200
RSM00020891,2005-01-29,TMIN,-203
RSM00020891,2007-11-25,TMIN,-258
RSM00020891,2010-06-02,TMAX,36
RSM00020891,2010-06-02,TMIN,-9
RSM00020891,2007-11-25,TMAX,-225
RSM00020891,2014-07-24,TMIN,120
RSM00020891,2007-08-11,TMIN,154
RSM00020891,2007-08-11,TMAX,227
RSM00020891,2014-07-24,TMAX,228
RSM00020891,2013-08-08,TMAX,133
RSM00020891,2013-08-08,TMIN,57
RSM00020891,2010-05-10,TMIN,-25
RSM00020891,2011-03-21,TMIN,-169
RSM00020891,2011-03-21,TMAX,-73
RSM00020891,2010-05-10,TMAX,34
RSM00020891,2015-08-24,TMIN,64
RSM00020891,2015-08-24,TMAX,154
RSM00020891,2011-10-06,TMIN,-49
RSM00020891,2005-01-29,TMAX,-120
RSM00020891,2012-09-14,TMAX,26
RSM00020891,2012-09-14,TMIN,3
RSM00020891,2013-02-23,TMIN,-290
RSM00020891,2010-09-01,TMIN,25
RSM00020891,2010-09-01,TMAX,77
RSM00020891,2010-01-08,TMIN,-304
RSM00020891,2007-02-22,TMAX,-376
RSM00020891,2013-02-23,TMAX,-198
RSM00020891,2008-04-23,TMIN,-125
RSM00020891,2008-04-23,TMAX,-50
RSM00020891,2005-03-15,TMIN,-410
RSM00020891,2005-03-15,TMAX,-354
RSM00020891,2011-10-06,TMAX,26
RSM00020891,2007-02-22,TMIN,-454
RSM00020891,2007-12-18,TMIN,-484
RSM00020891,2006-11-02,TMIN,-339
RSM00020891,2005-07-26,TMAX,129
RSM00020891,2012-09-17,TMAX,88
RSM00020891,2012-02-26,TMIN,-400
RSM00020891,2012-02-26,TMAX,-274
RSM00020891,2006-08-03,TMIN,60
RSM00020891,2006-08-03,TMAX,135
RSM00020891,2009-08-29,TMAX,142
RSM00020891,2012-05-10,TMIN,-188
RSM00020891,2012-05-10,TMAX,-57
RSM00020891,2010-06-01,TMAX,40
RSM00020891,2006-05-26,TMAX,-15
RSM00020891,2006-05-26,TMIN,-93
RSM00020891,2010-06-01,TMIN,2
RSM00020891,2012-01-06,TMAX,-354
RSM00020891,2012-01-06,TMIN,-455
RSM00020891,2012-09-17,TMIN,17
RSM00020891,2005-11-27,TMAX,-220
RSM00020891,2006-08-24,TMAX,126
RSM00020891,2006-08-24,TMIN,70
RSM00020891,2014-01-02,TMAX,-332
RSM00020891,2012-11-03,TMAX,-100
RSM00020891,2012-11-03,TMIN,-139
RSM00020891,2005-01-24,TMIN,-187
RSM00020891,2011-02-20,TMIN,-344
RSM00020891,2011-02-20,TMAX,-256
RSM00020891,2006-02-09,TMIN,-342
RSM00020891,2006-02-09,TMAX,-200
RSM00020891,2005-07-01,TMAX,209
RSM00020891,2015-04-20,TMIN,-252
RSM00020891,2015-04-20,TMAX,-120
RSM00020891,2005-07-01,TMIN,118
RSM00020891,2005-11-27,TMIN,-278
RSM00020891,2011-04-13,TMIN,-184
RSM00020891,2011-04-13,TMAX,-66
RSM00020891,2008-12-11,TMIN,-273
RSM00020891,2015-07-03,TMAX,80
RSM00020891,2014-08-14,TMAX,84
RSM00020891,2014-08-14,TMIN,49
RSM00020891,2005-03-04,TMIN,-257
RSM00020891,2010-03-23,TMIN,-262
RSM00020891,2010-03-23,TMAX,-205
RSM00020891,2007-04-26,TMIN,-68
RSM00020891,2007-04-26,TMAX,20
RSM00020891,2009-02-17,TMIN,-308
RSM00020891,2009-02-17,TMAX,-255
RSM00020891,2013-06-24,TMIN,11
RSM00020891,2013-06-24,TMAX,79
RSM00020891,2006-11-01,TMAX,-264
RSM00020891,2006-11-01,TMIN,-330
RSM00020891,2005-06-04,TMAX,44
RSM00020891,2005-06-04,TMIN,-6
RSM00020891,2014-05-17,TMAX,-62
RSM00020891,2008-12-11,TMAX,-193
RSM00020891,2009-08-29,TMIN,76
RSM00020891,2010-10-19,TMIN,-51
RSM00020891,2009-06-08,TMAX,23
RSM00020891,2009-06-08,TMIN,2
RSM00020891,2005-10-09,TMAX,-71
RSM00020891,2005-01-24,TMAX,-155
RSM00020891,2005-10-09,TMIN,-115
RSM00020891,2007-09-19,TMIN,-8
RSM00020891,2007-09-19,TMAX,28
RSM00020891,2008-07-11,TMIN,43
RSM00020891,2008-07-11,TMAX,81
RSM00020891,2008-03-12,TMAX,-322
RSM00020891,2008-03-12,TMIN,-362
RSM00020891,2010-10-19,TMAX,-22
RSM00020891,2015-02-12,TMIN,-247
RSM00020891,2013-02-21,TMAX,-328
RSM00020891,2013-02-21,TMIN,-443
RSM00020891,2007-05-18,TMAX,-75
RSM00020891,2015-12-26,TMAX,-195
RSM00020891,2014-10-30,TMAX,-157
RSM00020891,2014-10-30,TMIN,-199
RSM00020891,2009-11-05,TMIN,-242
RSM00020891,2009-11-05,TMAX,-152
RSM00020891,2015-05-31,TMAX,46
RSM00020891,2012-03-11,TMAX,-163
RSM00020891,2014-01-03,TMIN,-402
RSM00020891,2014-12-29,TMAX,-214
RSM00020891,2012-03-11,TMIN,-308
RSM00020891,2009-09-10,TMAX,80
RSM00020891,2009-09-10,TMIN,40
RSM00020891,2010-07-12,TMIN,146
RSM00020891,2010-07-12,TMAX,258
RSM00020891,2012-03-31,TMIN,-108
RSM00020891,2012-03-31,TMAX,-70
RSM00020891,2005-07-26,TMIN,76
RSM00020891,2006-11-02,TMAX,-268
RSM00020891,2010-10-12,TMAX,-48
RSM00020891,2010-10-12,TMIN,-169
RSM00020891,2014-12-04,TMIN,-294
RSM00020891,2005-04-28,TMIN,-218
RSM00020891,2007-05-18,TMIN,-183
RSM00020891,2011-07-04,TMAX,283
RSM00020891,2005-05-24,TMAX,-25
RSM00020891,2005-05-24,TMIN,-66
RSM00020891,2014-10-11,TMAX,-90
RSM00020891,2005-04-28,TMAX,-94
RSM00020891,2007-05-25,TMIN,-57
RSM00020891,2007-05-25,TMAX,60
RSM00020891,2011-07-04,TMIN,133
RSM00020891,2006-12-25,TMAX,-143
RSM00020891,2012-05-19,TMIN,-59
RSM00020891,2005-02-07,TMAX,-230
RSM00020891,2011-02-22,TMAX,-191
RSM00020891,2011-02-22,TMIN,-225
RSM00020891,2014-06-14,TMIN,23
RSM00020891,2007-08-16,TMAX,104
RSM00020891,2007-08-16,TMIN,55
RSM00020891,2011-11-10,TMIN,-251
RSM00020891,2011-11-10,TMAX,-129
RSM00020891,2015-02-18,TMIN,-413
RSM00020891,2013-08-07,TMAX,133
RSM00020891,2013-08-07,TMIN,66
RSM00020891,2007-02-04,TMIN,-395
RSM00020891,2007-02-04,TMAX,-336
RSM00020891,2009-01-25,TMIN,-342
RSM00020891,2011-08-17,TMIN,71
RSM00020891,2011-08-17,TMAX,132
RSM00020891,2013-11-02,TMIN,-277
RSM00020891,2013-11-02,TMAX,-132
RSM00020891,2005-02-07,TMIN,-274
RSM00020891,2012-09-16,TMIN,-30
RSM00020891,2012-05-19,TMAX,-38
RSM00020891,2005-01-04,TMAX,-277
RSM00020891,2005-01-04,TMIN,-380
RSM00020891,2010-01-28,TMIN,-453
RSM00020891,2012-09-16,TMAX,74
RSM00020891,2010-01-28,TMAX,-400
RSM00020891,2013-01-14,TMAX,-330
RSM00020891,2013-01-14,TMIN,-367
RSM00020891,2008-05-24,TMAX,17
RSM00020891,2008-05-24,TMIN,-29
RSM00020891,2013-06-23,TMAX,62
RSM00020891,2013-06-23,TMIN,26
RSM00020891,2009-01-25,TMAX,-264
RSM00020891,2005-03-11,TMIN,-247
RSM00020891,2005-03-11,TMAX,-88
RSM00020891,2010-11-04,TMAX,-111
RSM00020891,2012-06-19,TMIN,30
RSM00020891,2007-03-25,TMAX,-144
RSM00020891,2006-05-29,TMAX,-5
RSM00020891,2006-05-29,TMIN,-53
RSM00020891,2012-01-19,TMAX,-204
RSM00020891,2012-01-19,TMIN,-320
RSM00020891,2010-01-30,TMAX,-311
RSM00020891,2010-01-30,TMIN,-422
RSM00020891,2012-01-15,TMIN,-412
RSM00020891,2012-01-15,TMAX,-357
RSM00020891,2009-01-06,TMAX,-147
RSM00020891,2009-01-06,TMIN,-184
RSM00020891,2005-02-02,TMAX,-323
RSM00020891,2005-02-02,TMIN,-392
RSM00020891,2012-06-19,TMAX,80
RSM00020891,2013-06-18,TMIN,23
RSM00020891,2006-04-30,TMIN,-200
RSM00020891,2009-04-20,TMAX,-44
RSM00020891,2006-04-30,TMAX,-98
RSM00020891,2013-08-10,TMAX,235
RSM00020891,2009-04-20,TMIN,-163
RSM00020891,2013-08-10,TMIN,96
RSM00020891,2009-07-11,TMAX,297
RSM00020891,2009-07-11,TMIN,167
RSM00020891,2014-07-23,TMIN,105
RSM00020891,2014-07-23,TMAX,161
RSM00020891,2007-07-08,TMIN,112
RSM00020891,2007-07-08,TMAX,201
RSM00020891,2012-04-12,TMAX,-136
RSM00020891,2006-11-05,TMAX,-256
RSM00020891,2013-06-18,TMAX,196
RSM00020891,2007-03-25,TMIN,-316
RSM00020891,2012-06-05,TMAX,20
RSM00020891,2012-09-11,TMAX,103
RSM00020891,2008-01-29,TMAX,-122
RSM00020891,2008-01-29,TMIN,-182
RSM00020891,2014-10-31,TMAX,-166
RSM00020891,2008-04-12,TMIN,-243
RSM00020891,2008-04-12,TMAX,-175
RSM00020891,2010-03-21,TMIN,-328
RSM00020891,2010-03-21,TMAX,-230
RSM00020891,2011-11-09,TMIN,-265
RSM00020891,2011-11-09,TMAX,-136
RSM00020891,2009-09-11,TMAX,125
RSM00020891,2009-09-11,TMIN,23
RSM00020891,2008-09-04,TMAX,151
RSM00020891,2008-09-04,TMIN,40
RSM00020891,2012-05-09,TMIN,-157
RSM00020891,2012-05-09,TMAX,-86
RSM00020891,2011-01-23,TMIN,-288
RSM00020891,2005-04-14,TMAX,-40
RSM00020891,2012-09-11,TMIN,19
RSM00020891,2010-08-25,TMAX,100
RSM00020891,2010-08-25,TMIN,51
RSM00020891,2012-06-05,TMIN,0
RSM00020891,2007-08-27,TMIN,55
RSM00020891,2007-11-29,TMIN,-373
RSM00020891,2008-01-16,TMIN,-335
RSM00020891,2007-11-29,TMAX,-270
RSM00020891,2013-02-25,TMIN,-412
RSM00020891,2009-12-03,TMIN,-325
RSM00020891,2009-12-03,TMAX,-213
RSM00020891,2005-04-14,TMIN,-276
RSM00020891,2013-02-25,TMAX,-316
RSM00020891,2011-01-23,TMAX,-187
RSM00020891,2007-08-27,TMAX,92
RSM00020891,2008-01-16,TMAX,-222
RSM00020891,2006-11-05,TMIN,-323
RSM00020891,2012-04-12,TMIN,-195
RSM00020891,2011-12-24,TMAX,-355
RSM00020891,2014-01-10,TMIN,-427
RSM00020891,2014-06-16,TMAX,148
RSM00020891,2011-08-16,TMIN,92
RSM00020891,2012-03-12,TMAX,-211
RSM00020891,2011-08-16,TMAX,135
RSM00020891,2012-03-12,TMIN,-275
RSM00020891,2010-05-09,TMIN,34
RSM00020891,2010-05-09,TMAX,96
RSM00020891,2011-07-02,TMIN,115
RSM00020891,2011-07-02,TMAX,230
RSM00020891,2011-03-04,TMAX,-206
RSM00020891,2012-02-24,TMIN,-381
RSM00020891,2012-02-24,TMAX,-298
RSM00020891,2009-11-02,TMIN,-224
RSM00020891,2009-11-02,TMAX,-166
RSM00020891,2008-03-10,TMIN,-343
RSM00020891,2013-02-26,TMAX,-282
RSM00020891,2009-03-23,TMIN,-336
RSM00020891,2009-03-23,TMAX,-232
RSM00020891,2006-03-17,TMAX,-243
RSM00020891,2015-04-01,TMAX,-221
RSM00020891,2015-04-01,TMIN,-326
RSM00020891,2011-12-24,TMIN,-444
RSM00020891,2014-10-09,TMAX,-63
RSM00020891,2006-07-31,TMAX,257
RSM00020891,2006-07-31,TMIN,140
RSM00020891,2011-03-04,TMIN,-327
RSM00020891,2014-05-13,TMAX,24
RSM00020891,2014-05-13,TMIN,-65
RSM00020891,2008-03-10,TMAX,-305
RSM00020891,2014-10-09,TMIN,-145
RSM00020891,2013-01-12,TMAX,-250
RSM00020891,2014-08-17,TMIN,43
RSM00020891,2005-06-13,TMIN,15
RSM00020891,2007-06-24,TMAX,81
RSM00020891,2006-02-05,TMIN,-252
RSM00020891,2006-02-05,TMAX,-206
RSM00020891,2007-06-24,TMIN,38
RSM00020891,2010-12-08,TMIN,-451
RSM00020891,2010-12-08,TMAX,-426
RSM00020891,2011-09-01,TMAX,108
RSM00020891,2011-09-01,TMIN,7
RSM00020891,2012-01-25,TMIN,-339
RSM00020891,2012-01-25,TMAX,-300
RSM00020891,2008-08-20,TMAX,117
RSM00020891,2010-08-11,TMIN,18
RSM00020891,2008-08-20,TMIN,82
RSM00020891,2010-01-07,TMIN,-243
RSM00020891,2010-01-07,TMAX,-121
RSM00020891,2013-10-29,TMIN,-193
RSM00020891,2010-08-11,TMAX,123
RSM00020891,2005-11-29,TMIN,-323
RSM00020891,2005-11-29,TMAX,-254
RSM00020891,2005-06-13,TMAX,55
RSM00020891,2010-06-04,TMIN,25
RSM00020891,2010-06-04,TMAX,107
RSM00020891,2012-09-10,TMAX,130
RSM00020891,2014-08-17,TMAX,112
RSM00020891,2012-09-10,TMIN,36
RSM00020891,2008-07-13,TMIN,56
RSM00020891,2008-08-29,TMIN,17
RSM00020891,2009-03-18,TMAX,-243
RSM00020891,2008-07-13,TMAX,93
RSM00020891,2009-03-18,TMIN,-300
RSM00020891,2013-10-29,TMAX,-134
RSM00020891,2008-08-29,TMAX,161
RSM00020891,2005-03-26,TMIN,-316
RSM00020891,2013-06-19,TMAX,163
RSM00020891,2013-01-12,TMIN,-289
RSM00020891,2014-10-10,TMAX,-77
RSM00020891,2007-01-02,TMAX,-119
RSM00020891,2005-02-27,TMIN,-377
RSM00020891,2005-02-27,TMAX,-320
RSM00020891,2011-07-03,TMIN,145
RSM00020891,2011-07-03,TMAX,284
RSM00020891,2006-05-28,TMAX,-21
RSM00020891,2006-05-28,TMIN,-65
RSM00020891,2007-01-02,TMIN,-261
RSM00020891,2013-06-20,TMIN,121
RSM00020891,2013-06-20,TMAX,193
RSM00020891,2007-01-12,TMIN,-255
RSM00020891,2007-01-12,TMAX,-178
RSM00020891,2007-01-18,TMAX,-217
RSM00020891,2012-09-13,TMAX,73
RSM00020891,2007-01-18,TMIN,-304
RSM00020891,2015-10-09,TMAX,-44
RSM00020891,2013-08-09,TMAX,187
RSM00020891,2013-08-09,TMIN,65
RSM00020891,2011-07-23,TMAX,139
RSM00020891,2013-02-24,TMAX,-220
RSM00020891,2011-07-23,TMIN,95
RSM00020891,2013-02-24,TMIN,-318
RSM00020891,2009-07-02,TMIN,103
RSM00020891,2009-07-02,TMAX,235
RSM00020891,2007-07-20,TMAX,154
RSM00020891,2007-07-20,TMIN,95
RSM00020891,2009-04-27,TMIN,-60
RSM00020891,2009-04-27,TMAX,34
RSM00020891,2006-08-01,TMIN,164
RSM00020891,2014-08-16,TMAX,90
RSM00020891,2012-09-13,TMIN,23
RSM00020891,2005-10-08,TMAX,-61
RSM00020891,2005-10-08,TMIN,-90
RSM00020891,2010-11-04,TMIN,-223
RSM00020891,2012-11-05,TMAX,-141
RSM00020891,2012-11-05,TMIN,-214
RSM00020891,2005-10-21,TMAX,-182
RSM00020891,2005-10-21,TMIN,-220
RSM00020891,2009-03-09,TMIN,-423
RSM00020891,2009-03-09,TMAX,-355
RSM00020891,2006-02-07,TMIN,-331
RSM00020891,2006-02-07,TMAX,-224
RSM00020891,2005-05-21,TMIN,-54
RSM00020891,2005-05-21,TMAX,8
RSM00020891,2014-05-15,TMIN,-93
RSM00020891,2014-05-15,TMAX,23
RSM00020891,2015-08-04,TMAX,113
RSM00020891,2012-02-25,TMIN,-340
RSM00020891,2012-02-25,TMAX,-241
RSM00020891,2005-11-28,TMAX,-270
RSM00020891,2014-06-15,TMIN,75
RSM00020891,2013-10-31,TMAX,-183
RSM00020891,2013-10-31,TMIN,-286
RSM00020891,2006-08-25,TMIN,5
RSM00020891,2006-08-25,TMAX,71
RSM00020891,2010-09-15,TMIN,-12
RSM00020891,2015-04-09,TMAX,-140
RSM00020891,2010-09-15,TMAX,26
RSM00020891,2005-11-11,TMAX,-208
RSM00020891,2010-01-29,TMIN,-457
RSM00020891,2010-01-29,TMAX,-422
RSM00020891,2005-11-11,TMIN,-246
RSM00020891,2015-08-04,TMIN,44
RSM00020891,2005-11-28,TMIN,-340
RSM00020891,2015-09-12,TMAX,13
RSM00020891,2005-09-08,TMAX,142
RSM00020891,2015-12-19,TMIN,-404
RSM00020891,2007-06-15,TMIN,54
RSM00020891,2008-11-07,TMAX,-121
RSM00020891,2012-09-12,TMIN,60
RSM00020891,2012-09-12,TMAX,85
RSM00020891,2005-07-25,TMIN,56
RSM00020891,2005-07-25,TMAX,139
RSM00020891,2009-11-03,TMIN,-221
RSM00020891,2009-11-03,TMAX,-166
RSM00020891,2007-04-25,TMIN,-81
RSM00020891,2007-04-25,TMAX,37
RSM00020891,2014-12-31,TMAX,-344
RSM00020891,2006-10-03,TMAX,-11
RSM00020891,2012-01-03,TMIN,-287
RSM00020891,2005-02-17,TMIN,-308
RSM00020891,2005-02-17,TMAX,-256
RSM00020891,2012-01-03,TMAX,-52
RSM00020891,2014-12-03,TMAX,-271
RSM00020891,2014-01-08,TMAX,-335
RSM00020891,2008-08-12,TMAX,233
RSM00020891,2008-08-12,TMIN,146
RSM00020891,2014-05-14,TMAX,26
RSM00020891,2008-05-23,TMAX,22
RSM00020891,2008-05-23,TMIN,-54
RSM00020891,2010-10-29,TMAX,-171
RSM00020891,2008-11-07,TMIN,-152
RSM00020891,2010-10-29,TMIN,-223
RSM00020891,2012-11-06,TMAX,-103
RSM00020891,2011-11-27,TMIN,-367
RSM00020891,2011-11-27,TMAX,-243
RSM00020891,2009-04-14,TMAX,-10
RSM00020891,2009-04-14,TMIN,-68
RSM00020891,2014-01-08,TMIN,-401
RSM00020891,2012-11-06,TMIN,-149
RSM00020891,2013-06-19,TMIN,33
RSM00020891,2006-10-03,TMIN,-22
RSM00020891,2013-10-30,TMIN,-185
RSM00020891,2007-06-15,TMAX,98
RSM00020891,2005-09-08,TMIN,22
RSM00020891,2006-08-01,TMAX,259
RSM00020891,2014-01-07,TMIN,-429
RSM00020891,2009-06-07,TMIN,9
RSM00020891,2009-06-07,TMAX,25
RSM00020891,2006-03-16,TMAX,-292
RSM00020891,2015-03-17,TMAX,-130
RSM00020891,2006-03-16,TMIN,-360
RSM00020891,2010-11-27,TMAX,-337
RSM00020891,2010-11-27,TMIN,-404
RSM00020891,2015-07-02,TMAX,94
RSM00020891,2011-05-27,TMAX,32
RSM00020891,2011-05-27,TMIN,-12
RSM00020891,2011-10-19,TMAX,-116
RSM00020891,2010-11-20,TMIN,-254
RSM00020891,2007-11-13,TMIN,-231
RSM00020891,2009-02-03,TMIN,-453
RSM00020891,2009-02-03,TMAX,-363
RSM00020891,2006-02-06,TMAX,-241
RSM00020891,2006-02-06,TMIN,-328
RSM00020891,2015-10-24,TMAX,-68
RSM00020891,2006-11-04,TMIN,-335
RSM00020891,2013-10-30,TMAX,-131
RSM00020891,2006-11-04,TMAX,-286
RSM00020891,2008-06-05,TMIN,0
RSM00020891,2010-06-03,TMAX,85
RSM00020891,2008-06-05,TMAX,48
RSM00020891,2011-10-19,TMIN,-166
RSM00020891,2010-11-20,TMAX,-216
RSM00020891,2007-11-13,TMAX,-93
RSM00020891,2010-06-03,TMIN,13
RSM00020891,2008-09-05,TMIN,47
RSM00020891,2011-06-29,TMIN,58
RSM00020891,2011-06-29,TMAX,155
RSM00020891,2013-10-16,TMAX,-6
RSM00020891,2011-04-27,TMIN,-20
RSM00020891,2011-04-27,TMAX,71
RSM00020891,2006-03-24,TMAX,-210
RSM00020891,2014-08-25,TMAX,96
RSM00020891,2006-03-24,TMIN,-351
RSM00020891,2015-06-01,TMAX,24
RSM00020891,2015-08-21,TMIN,44
RSM00020891,2009-10-23,TMIN,-178
RSM00020891,2009-10-23,TMAX,-115
RSM00020891,2005-12-05,TMAX,-214
RSM00020891,2005-12-05,TMIN,-273
RSM00020891,2015-08-21,TMAX,89
RSM00020891,2011-01-17,TMAX,-342
RSM00020891,2007-11-11,TMAX,-222
RSM00020891,2011-01-17,TMIN,-377
RSM00020891,2009-07-14,TMIN,67
RSM00020891,2013-08-20,TMAX,81
RSM00020891,2010-12-21,TMAX,-162
RSM00020891,2010-12-21,TMIN,-276
RSM00020891,2013-08-20,TMIN,47
RSM00020891,2012-06-24,TMAX,221
RSM00020891,2012-06-24,TMIN,90
RSM00020891,2006-06-08,TMAX,10
RSM00020891,2006-06-08,TMIN,-22
RSM00020891,2008-03-05,TMIN,-328
RSM00020891,2008-03-05,TMAX,-253
RSM00020891,2013-05-31,TMIN,3
RSM00020891,2013-05-31,TMAX,29
RSM00020891,2013-01-03,TMIN,-399
RSM00020891,2009-07-14,TMAX,135
RSM00020891,2007-11-11,TMIN,-266
RSM00020891,2009-07-30,TMAX,142
RSM00020891,2009-07-30,TMIN,64
RSM00020891,2012-11-17,TMAX,-322
RSM00020891,2012-11-17,TMIN,-343
RSM00020891,2012-04-16,TMAX,-155
RSM00020891,2015-09-25,TMIN,-17
RSM00020891,2012-04-16,TMIN,-225
RSM00020891,2015-02-09,TMAX,-272
RSM00020891,2008-06-22,TMIN,8
RSM00020891,2008-06-22,TMAX,108
RSM00020891,2007-04-10,TMAX,33
RSM00020891,2007-04-10,TMIN,-55
RSM00020891,2005-09-12,TMAX,122
RSM00020891,2010-06-12,TMAX,232
RSM00020891,2010-06-12,TMIN,75
RSM00020891,2005-09-12,TMIN,24
RSM00020891,2014-02-02,TMAX,-173
RSM00020891,2008-01-25,TMIN,-187
RSM00020891,2008-01-25,TMAX,-95
RSM00020891,2013-10-16,TMIN,-156
RSM00020891,2014-06-22,TMAX,163
RSM00020891,2006-11-16,TMIN,-239
RSM00020891,2006-11-16,TMAX,-161
RSM00020891,2012-08-23,TMAX,158
RSM00020891,2012-08-23,TMIN,70
RSM00020891,2014-05-02,TMIN,-205
RSM00020891,2012-02-19,TMAX,-191
RSM00020891,2006-01-23,TMAX,-196
RSM00020891,2006-01-23,TMIN,-239
RSM00020891,2013-03-12,TMIN,-382
RSM00020891,2013-03-12,TMAX,-308
RSM00020891,2006-07-23,TMAX,268
RSM00020891,2006-07-23,TMIN,185
RSM00020891,2012-02-19,TMIN,-254
RSM00020891,2007-02-20,TMAX,-280
RSM00020891,2013-01-03,TMAX,-375
RSM00020891,2010-02-07,TMIN,-375
RSM00020891,2014-11-27,TMAX,-328
RSM00020891,2011-08-13,TMIN,145
RSM00020891,2008-07-19,TMAX,153
RSM00020891,2011-08-13,TMAX,256
RSM00020891,2008-07-19,TMIN,82
RSM00020891,2012-03-15,TMAX,-206
RSM00020891,2007-04-21,TMIN,-75
RSM00020891,2007-04-21,TMAX,5
RSM00020891,2012-03-15,TMIN,-326
RSM00020891,2013-03-13,TMAX,-338
RSM00020891,2013-03-13,TMIN,-425
RSM00020891,2012-11-18,TMAX,-262
RSM00020891,2008-02-18,TMAX,-242
RSM00020891,2015-12-09,TMIN,-291
RSM00020891,2014-11-27,TMIN,-444
RSM00020891,2012-11-18,TMIN,-340
RSM00020891,2010-09-04,TMAX,62
RSM00020891,2010-09-04,TMIN,24
RSM00020891,2008-05-18,TMAX,7
RSM00020891,2014-02-04,TMIN,-375
RSM00020891,2006-01-22,TMIN,-290
RSM00020891,2008-08-09,TMIN,52
RSM00020891,2015-04-12,TMAX,-17
RSM00020891,2008-08-09,TMAX,148
RSM00020891,2008-02-18,TMIN,-363
RSM00020891,2006-01-22,TMAX,-77
RSM00020891,2005-07-19,TMIN,129
RSM00020891,2005-07-19,TMAX,211
RSM00020891,2009-02-07,TMIN,-447
RSM00020891,2009-02-07,TMAX,-347
RSM00020891,2008-05-18,TMIN,-70
RSM00020891,2005-11-07,TMAX,-212
RSM00020891,2012-08-22,TMAX,186
RSM00020891,2012-08-22,TMIN,71
RSM00020891,2007-11-24,TMIN,-361
RSM00020891,2007-11-24,TMAX,-251
RSM00020891,2010-03-14,TMIN,-302
RSM00020891,2010-03-14,TMAX,-211
RSM00020891,2007-05-16,TMIN,-109
RSM00020891,2006-09-26,TMIN,-66
RSM00020891,2008-02-12,TMIN,-483
RSM00020891,2011-06-25,TMIN,81
RSM00020891,2011-06-25,TMAX,128
RSM00020891,2009-12-09,TMAX,-383
RSM00020891,2009-12-09,TMIN,-440
RSM00020891,2008-02-12,TMAX,-400
RSM00020891,2011-01-22,TMIN,-235
RSM00020891,2011-01-22,TMAX,-193
RSM00020891,2006-09-26,TMAX,6
RSM00020891,2009-09-16,TMAX,38
RSM00020891,2009-09-16,TMIN,5
RSM00020891,2005-11-07,TMIN,-278
RSM00020891,2010-05-04,TMAX,-65
RSM00020891,2010-05-04,TMIN,-189
RSM00020891,2011-04-06,TMAX,-196
RSM00020891,2008-09-29,TMAX,5
RSM00020891,2008-09-29,TMIN,-12
RSM00020891,2010-02-07,TMAX,-340
RSM00020891,2011-04-06,TMIN,-301
RSM00020891,2010-07-19,TMAX,215
RSM00020891,2010-09-30,TMIN,-29
RSM00020891,2014-10-02,TMAX,-4
RSM00020891,2010-09-30,TMAX,48
RSM00020891,2007-05-16,TMAX,-65
RSM00020891,2014-10-02,TMIN,-94
RSM00020891,2010-07-19,TMIN,124
RSM00020891,2007-02-20,TMIN,-344
RSM00020891,2013-06-01,TMAX,79
RSM00020891,2013-06-01,TMIN,-9
RSM00020891,2007-06-12,TMAX,118
RSM00020891,2014-07-19,TMAX,132
RSM00020891,2010-02-06,TMAX,-340
RSM00020891,2010-02-06,TMIN,-381
RSM00020891,2005-05-01,TMIN,-177
RSM00020891,2005-05-01,TMAX,-107
RSM00020891,2014-01-31,TMIN,-352
RSM00020891,2011-05-16,TMIN,-112
RSM00020891,2011-05-16,TMAX,-65
RSM00020891,2011-03-06,TMIN,-231
RSM00020891,2011-03-06,TMAX,-120
RSM00020891,2013-03-11,TMAX,-305
RSM00020891,2013-03-11,TMIN,-379
RSM00020891,2011-01-02,TMIN,-173
RSM00020891,2005-06-14,TMIN,14
RSM00020891,2011-01-02,TMAX,-141
RSM00020891,2007-08-22,TMAX,84
RSM00020891,2009-10-24,TMIN,-177
RSM00020891,2009-10-24,TMAX,-109
RSM00020891,2006-01-24,TMIN,-208
RSM00020891,2006-01-24,TMAX,-180
RSM00020891,2013-06-02,TMIN,7
RSM00020891,2007-03-22,TMAX,-184
RSM00020891,2013-06-02,TMAX,147
RSM00020891,2007-03-22,TMIN,-295
RSM00020891,2006-06-07,TMAX,99
RSM00020891,2006-06-07,TMIN,8
RSM00020891,2006-04-25,TMIN,-261
RSM00020891,2006-04-25,TMAX,-163
RSM00020891,2005-01-11,TMAX,-196
RSM00020891,2007-08-22,TMIN,37
RSM00020891,2005-06-14,TMAX,63
RSM00020891,2007-06-12,TMIN,32
RSM00020891,2011-06-26,TMAX,125
RSM00020891,2014-08-24,TMAX,145
RSM00020891,2014-08-24,TMIN,62
RSM00020891,2006-12-22,TMIN,-294
RSM00020891,2008-12-12,TMAX,-232
RSM00020891,2014-10-03,TMAX,-30
RSM00020891,2006-12-22,TMAX,-135
RSM00020891,2006-09-27,TMIN,-5
RSM00020891,2008-12-12,TMIN,-394
